ai_episode_id,ai_seat,ai_label,ai_start_ms,ai_end_ms,match_status
451b34cc-9adb-4de9-9a2f-4afabf2626c9,SEAT-ROOM-CALIB-01-03,HEAD_TURN_RIGHT,56600.00000000001,59966.66666666667,FP
f00c655d-2b43-47d0-a19f-3a5d8216efa0,SEAT-ROOM-CALIB-01-15,HEAD_TURN_RIGHT,58166.66666666667,60000.00000000001,FP
7392b08b-815d-471b-bac7-1988ed8fe3cc,SEAT-ROOM-CALIB-01-20,HEAD_TURN_RIGHT,54900.00000000001,60433.333333333336,FP
7ad3cfe2-0ef2-4f3c-a0b0-e54dd08cb91c,SEAT-ROOM-CALIB-01-09,HEAD_TURN_RIGHT,58633.333333333336,59233.333333333336,FP
a4c4377a-d344-4404-a0d5-2a229283a2bb,SEAT-ROOM-CALIB-01-18,HEAD_TURN_RIGHT,56133.333333333336,59233.333333333336,FP
24090cdf-0532-403e-8291-9cab837b2734,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,58266.66666666667,59266.66666666667,FP
661a405a-08f2-4920-b60f-24ec77d6eabd,SEAT-ROOM-CALIB-01-16,HEAD_TURN_RIGHT,56100.00000000001,60966.66666666667,FP
4705317d-1a18-4b3e-bae4-15685281531f,SEAT-ROOM-CALIB-01-21,HEAD_TURN_LEFT,58733.333333333336,61300.00000000001,FP
7baf794f-66b1-4545-8a54-1f00e16459f2,SEAT-ROOM-CALIB-01-12,HEAD_TURN_LEFT,60833.333333333336,62400.00000000001,FP
496bdf6d-6585-4c7b-9f3b-52d5682f6cdc,SEAT-ROOM-CALIB-01-20,HEAD_TURN_RIGHT,60533.333333333336,62600.00000000001,FP
761a70c3-7dd2-40ec-863a-28603c2dffc4,SEAT-ROOM-CALIB-01-06,HEAD_TURN_RIGHT,61500.00000000001,62666.66666666667,FP
1a5a50f0-9ef7-4010-9fe5-83c7814fd6d8,SEAT-ROOM-CALIB-01-16,HEAD_TURN_LEFT,60800.00000000001,62833.333333333336,FP
965dbc46-2522-4f78-9ccf-9ad888fea6ec,SEAT-ROOM-CALIB-01-17,HEAD_TURN_LEFT,60166.66666666667,61600.00000000001,FP
2ee32bc5-19ec-49c8-b5e5-d0ce946e9a92,SEAT-ROOM-CALIB-01-20,HEAD_TURN_RIGHT,63000.00000000001,63966.66666666667,FP
13f3eb33-bd84-4751-98f5-978be02af8c9,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,63333.333333333336,64200.00000000001,FP
801e05c3-02ca-45fe-bafd-dd514223b94b,SEAT-ROOM-CALIB-01-16,HEAD_TURN_RIGHT,62666.66666666667,64500.00000000001,FP
cfd6442e-8228-4bb9-bd54-eb48f9eaa8d6,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,61933.333333333336,64500.00000000001,FP
ad80c400-0a8d-4509-9089-9b9492224725,SEAT-ROOM-CALIB-01-12,HEAD_TURN_LEFT,63433.333333333336,64600.00000000001,FP
ae0e383c-198e-4cb9-9815-f9b091521f22,SEAT-ROOM-CALIB-01-15,HEAD_TURN_LEFT,63633.333333333336,64633.333333333336,FP
0552c355-1b0a-4a77-a43d-958e02ed7ca6,SEAT-ROOM-CALIB-01-21,HEAD_TURN_LEFT,64333.333333333336,65500.00000000001,FP
337d674d-24f4-42df-9715-ceaeeadc7f10,SEAT-ROOM-CALIB-01-07,HEAD_TURN_LEFT,64233.333333333336,66033.33333333334,FP
5d002506-e62e-4a51-8ced-c51097b4c009,SEAT-ROOM-CALIB-01-20,HEAD_TURN_LEFT,63600.00000000001,66133.33333333334,FP
4808edb1-0c65-4415-a81f-0d35b0b10fe6,SEAT-ROOM-CALIB-01-09,HEAD_TURN_RIGHT,62000.00000000001,66533.33333333334,FP
c3436796-2f52-4f75-84e5-30dfd439ba1a,SEAT-ROOM-CALIB-01-17,HEAD_TURN_LEFT,62900.00000000001,66733.33333333334,FP
377c3d54-ab42-401c-a40a-20ccddd45de3,SEAT-ROOM-CALIB-01-06,HEAD_TURN_RIGHT,63900.00000000001,66566.66666666667,FP
d0ac3749-810a-4706-923f-95eef5184ee0,SEAT-ROOM-CALIB-01-17,HEAD_TURN_LEFT,66766.66666666667,67633.33333333334,FP
61741b44-740b-452f-b8cf-d80bdf91e313,SEAT-ROOM-CALIB-01-15,HEAD_TURN_LEFT,68633.33333333334,69933.33333333334,FP
961fd9a0-9bbd-4af3-a532-da0fc15b02fd,SEAT-ROOM-CALIB-01-12,HEAD_TURN_RIGHT,68900.0,70233.33333333334,FP
adb4a4e6-dff1-4b5b-92cf-c2fa85cf457f,SEAT-ROOM-CALIB-01-03,HEAD_TURN_RIGHT,67833.33333333334,70466.66666666667,FP
009fbabe-8f42-4ec1-89dd-b7ef4040fdb5,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,66766.66666666667,69333.33333333334,FP
5733734a-2c8b-4c61-a69b-ec29d5f3fac9,SEAT-ROOM-CALIB-01-08,HEAD_TURN_RIGHT,69500.0,71200.0,FP
5c6e6342-089e-474a-a23f-55954a326a25,SEAT-ROOM-CALIB-01-20,HEAD_TURN_RIGHT,66366.66666666667,71333.33333333334,FP
76402387-0092-437b-87ea-d317383c6341,SEAT-ROOM-CALIB-01-07,HEAD_TURN_LEFT,68866.66666666667,71433.33333333334,FP
0ac35a8b-1d6c-4e8f-ae39-2d4efbb131ae,SEAT-ROOM-CALIB-01-03,HEAD_TURN_RIGHT,70866.66666666667,71666.66666666667,FP
1f59e705-97e8-4439-b175-a2c7778d9673,SEAT-ROOM-CALIB-01-06,HEAD_TURN_LEFT,69766.66666666667,71666.66666666667,FP
3f5ec3d7-0217-4944-850f-bf2e423b54e5,SEAT-ROOM-CALIB-01-09,HEAD_TURN_RIGHT,66933.33333333334,71666.66666666667,FP
2a7d73aa-76ae-44b2-8798-a0e7193d95e7,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,67300.0,71666.66666666667,FP
33c4e55a-7e1b-4b21-9bf4-ff3fec39b55a,SEAT-ROOM-CALIB-01-14,HEAD_TURN_RIGHT,50266.66666666667,71666.66666666667,FP
8500719f-e92d-41a6-a126-8a98eb15a562,SEAT-ROOM-CALIB-01-16,HEAD_TURN_RIGHT,66433.33333333334,71666.66666666667,FP
54bb7a37-5e82-41c5-bfb0-c122fa07e18c,SEAT-ROOM-CALIB-01-18,HEAD_TURN_RIGHT,60666.66666666667,71666.66666666667,FP
d9902fd8-4a8d-4035-99dc-f1906c68b98a,SEAT-ROOM-CALIB-01-20,HEAD_TURN_LEFT,70966.66666666667,71666.66666666667,FP
